Country,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Country_copy,Area (sq. mi.),Pop. Density (per sq. mi.)
117,2,2009,21.1,24.9,163.375,3.32,98,83,26.6,99,98,0.12,1630,5.75,1.9,1.8,5.9,0,1,72.2,Nicaragua,129494.0,44.403601711276195
45,3,2000,4.7,5.7,102.388,11.68,88,89,24.9,97,97,0.04,49242,5.34,1.3,1.0,10.7,1,0,76.6,Denmark,43094.0,123.91516220355501
63,0,2004,56.4,85.6,286.594,0.55,80,55,23.1,81,80,1.39,1139,21.27,8.4,8.3,6.4,0,1,58.2,Ghana,239460.0,88.82485592583312
94,0,2006,18.6,21.7,133.113,0.011,98,96,27.3,98,98,0.08,13386,5.89,5.5,5.4,6.6,0,1,72.1,Libya,1759540.0,3.347465814928902
159,6,2002,76.8,96.5,249.406,0.48,75,64,20.0,38,54,0.04,980,0.92,12.1,12.1,2.9,0,1,60.9,Timor-Leste,15007.0,61.30472446191777
79,4,2007,4.1,5.1,65.745,2.46,99,90,26.7,95,95,0.08,31208,7.18,1.1,1.1,12.5,1,0,80.5,Israel,20770.0,345.6909003370246
127,8,2013,13.3,17.1,127.208,5.27,88,54,26.3,71,88,0.12,6030,29.77,1.1,1.1,8.8,0,1,75.3,Peru,1285220.0,23.163349465461167
162,2,2005,23.0,25.9,186.471,5.75,95,84,26.5,95,95,0.4,15383,1.3,6.3,6.7,10.0,0,1,70.7,TrinidadandTobago,5128.0,253.51014040561623
100,1,2010,11.9,13.9,76.243,1.58,97,96,24.6,97,96,0.17,8522,0.37,14.0,14.1,4.9,0,1,75.9,Maldives,300.0,1233.3333333333333
50,2,2014,13.8,16.1,184.7965,2.45,93,85,27.5,93,94,0.19,3636,6.3,1.6,1.6,6.5,0,1,72.2,ElSalvador,21040.0,299.4296577946768
98,0,2006,61.6,104.2,508.1255,1.94,99,64,22.2,99,99,5.99,295,12.97,7.3,7.1,3.6,0,1,49.1,Malawi,118480.0,109.46995273463875
45,3,2002,4.6,5.5,99.934,11.32,88,92,25.0,98,98,0.04,49542,5.38,1.2,1.0,12.1,1,0,76.9,Denmark,43094.0,124.84336566575394
170,5,2015,5.8,6.8,107.377,8.78,92,86,28.8,93,95,0.12,56763,320.74,0.8,0.6,13.3,1,0,78.7,UnitedStates,9631420.0,33.30142388142143
1,7,2010,11.8,13.3,80.9365,4.88,99,98,26.1,99,99,0.03,3577,2.91,1.4,1.5,9.3,0,1,76.6,Albania,28748.0,101.22443300403506
84,1,2004,29.0,33.1,277.9125,6.23,99,99,25.7,99,82,0.06,6581,15.01,2.5,2.6,11.5,0,1,66.1,Kazakhstan,2717300.0,5.523865601884223
26,0,2011,56.3,85.5,313.1795,4.56,96,57,21.4,95,96,0.45,316,8.96,7.6,7.6,2.6,0,1,57.9,Burundi,27830.0,321.9547251167805
118,0,2006,74.8,159.3,278.9915,0.1,72,64,21.3,52,51,0.22,420,14.14,11.6,11.5,1.3,0,1,54.2,Niger,1267000.0,11.160220994475138
90,3,2014,4.6,5.5,165.1905,10.6,92,89,26.5,92,92,0.28,13163,1.99,2.2,2.2,12.9,1,0,74.1,Latvia,64589.0,30.810199879236404
100,1,2011,11.1,12.9,75.29,1.69,96,96,24.7,96,96,0.17,8893,0.38,13.9,14.0,5.2,0,1,76.3,Maldives,300.0,1266.6666666666667
174,8,2009,14.6,17.0,149.2525,7.75,84,83,26.6,75,84,0.4,11765,28.03,1.6,1.5,8.3,0,1,73.1,"Venezuela,RB",912050.0,30.73296420152404
41,3,2000,7.2,8.3,122.7795,13.24,96,98,25.6,94,93,0.01,8806,4.47,2.1,2.1,9.4,1,0,72.8,Croatia,56542.0,79.05627675002653
169,7,2010,4.4,5.2,74.2785,10.01,88,86,27.0,94,94,0.08,42488,62.77,0.8,0.5,13.2,1,0,80.4,UnitedKingdom,244820.0,256.39245159709174
5,8,2010,12.9,14.5,124.1055,8.15,94,94,27.1,95,94,0.14,13551,40.79,1.0,0.9,9.8,0,1,75.3,Argentina,2766890.0,14.742183462298826
5,8,2015,10.2,11.5,117.1895,8.49,94,87,27.6,93,94,0.13,13789,43.13,1.0,0.9,9.8,0,1,76.1,Argentina,2766890.0,15.587898326279685
33,8,2005,7.7,9.1,101.273,7.57,94,96,27.0,92,91,0.15,10210,16.18,0.9,1.0,9.5,0,1,77.6,Chile,756950.0,21.375255961424138
103,0,2008,63.8,101.1,216.0,0.018,74,64,24.4,73,74,0.24,1462,3.3,9.2,8.9,3.6,0,1,62.0,Mauritania,1030700.0,3.2017075773746
96,3,2006,2.6,3.2,87.8075,12.5,95,86,25.9,99,99,0.08,105614,0.47,0.9,0.9,11.5,1,0,79.3,Luxembourg,2586.0,181.7478731631864
75,1,2009,29.0,35.2,185.497,0.074,82,67,22.4,85,78,0.21,2595,238.62,1.7,1.6,7.4,0,1,68.9,Indonesia,1919440.0,124.31750927353812
147,0,2008,43.0,68.9,498.352,7.46,76,54,26.8,77,79,10.58,6171,49.78,8.9,1.7,9.7,0,1,55.4,SouthAfrica,1219912.0,40.80622208815062
155,4,2004,17.2,20.1,117.639,0.61,82,82,27.2,84,81,0.13,1486,17.83,6.5,6.3,5.4,0,1,74.3,SyrianArabRepublic,185180.0,96.2846959714872
170,5,2006,6.7,7.9,111.0235,8.63,93,86,28.2,93,96,0.13,53738,298.38,0.7,0.6,12.8,1,0,77.7,UnitedStates,9631420.0,30.979855514555485
59,0,2013,37.9,54.9,250.7575,7.57,79,64,25.0,77,79,1.37,7305,1.82,6.2,6.1,8.1,0,1,63.6,Gabon,267667.0,6.7994934003818175
155,4,2011,16.7,20.1,174.2775,0.6,66,71,27.8,60,72,0.13,1773,21.08,6.3,6.1,6.3,0,1,71.3,SyrianArabRepublic,185180.0,113.83518738524678
113,0,2000,45.0,75.8,446.0665,2.65,83,64,22.9,80,79,11.85,3125,1.79,15.7,15.9,5.6,0,1,52.2,Namibia,825418.0,2.1685982132689134
18,1,2015,27.4,33.1,208.003,0.04,99,94,23.8,98,99,0.13,2753,0.73,15.4,16.0,3.1,0,1,70.4,Bhutan,47000.0,15.53191489361702
118,0,2013,55.0,102.7,257.1655,0.09,67,64,21.7,62,67,0.07,470,18.5,1.0,9.9,1.7,0,1,59.5,Niger,1267000.0,14.601420678768745
100,1,2000,31.7,39.0,130.99,1.99,96,70,23.1,98,98,0.17,6982,0.28,14.8,14.8,3.0,0,1,70.2,Maldives,300.0,933.3333333333334
164,4,2009,16.6,19.5,118.495,1.52,94,65,27.4,96,96,0.08,7942,71.32,4.9,4.8,6.5,0,1,74.1,Turkiye,780580.0,91.36795716006047
165,1,2008,39.1,45.5,207.4435,2.12,96,99,25.6,96,96,0.08,3795,4.94,3.2,3.3,9.9,0,1,66.0,Turkmenistan,488100.0,10.120876869493957
141,0,2007,117.6,182.0,447.5425,3.67,63,60,22.5,63,64,1.32,501,5.99,8.9,8.9,2.8,0,1,46.5,SierraLeone,71740.0,83.49595762475606
106,6,2010,27.4,33.1,171.007,1.75,88,65,29.3,85,85,0.17,3085,0.1,0.2,0.2,7.2,0,1,66.5,"Micronesia,Fed.Sts.",702.0,142.45014245014244
157,0,2006,55.8,88.8,377.871,6.09,90,64,22.5,91,90,3.27,717,39.55,7.6,7.5,4.8,0,1,55.1,Tanzania,945087.0,41.84799917891157
158,1,2002,17.0,19.9,195.0225,5.86,95,89,23.0,97,96,0.53,3795,64.07,9.2,9.5,6.5,0,1,71.1,Thailand,514000.0,124.6498054474708
163,0,2011,15.5,18.0,97.086,1.25,98,96,25.9,98,98,0.04,3836,10.74,6.4,6.3,6.9,0,1,75.2,Tunisia,163610.0,65.64390929649777
159,6,2014,44.3,52.1,152.246,0.41,77,64,21.1,76,77,0.1,1321,1.17,1.9,11.1,4.5,0,1,68.2,Timor-Leste,15007.0,77.96361697874325
155,4,2014,27.7,47.0,181.864,0.19,47,49,28.1,52,43,0.13,973,18.71,6.3,6.1,5.6,0,1,69.8,SyrianArabRepublic,185180.0,101.03682903121287
12,1,2010,38.9,49.1,141.3945,0.0,94,65,21.1,94,94,0.01,973,147.58,18.9,19.4,4.9,0,1,69.9,Bangladesh,144000.0,1024.861111111111
116,6,2004,5.6,6.7,78.037,9.17,88,86,27.1,87,89,0.03,34310,4.09,0.3,0.3,11.6,1,0,79.5,NewZealand,268680.0,15.222569599523597
153,3,2014,2.4,2.9,54.481,7.2,67,95,26.0,97,98,0.08,49855,9.7,1.5,1.3,12.3,1,0,82.3,Sweden,449964.0,21.557280137966593
55,0,2002,80.3,128.3,385.253,0.16,52,64,20.0,55,35,0.95,272,70.14,11.7,11.6,1.7,0,1,53.3,Ethiopia,1127127.0,62.229012347322
98,0,2003,76.8,131.6,570.632,1.22,84,64,22.0,85,84,7.52,279,12.0,7.6,7.5,3.3,0,1,46.1,Malawi,118480.0,101.28291694800811
43,3,2015,2.4,2.9,51.6435,9.59,97,88,26.8,97,97,0.06,23408,1.16,1.0,1.0,11.9,1,0,80.4,Cyprus,9250.0,125.4054054054054
81,2,2005,17.0,19.9,154.5105,3.36,99,91,26.2,99,99,0.79,5138,2.74,1.9,1.7,8.1,0,1,74.1,Jamaica,10991.0,249.29487762714948
83,4,2014,15.4,17.9,111.057,0.35,98,98,28.8,98,98,0.13,4221,8.92,3.9,3.9,10.1,0,1,74.0,Jordan,92300.0,96.64138678223185
61,7,2000,31.9,36.6,171.5205,3.29,55,51,25.8,81,80,0.02,1567,4.08,3.1,3.1,11.7,0,1,69.9,Georgia,69700.0,58.53658536585366
105,5,2008,17.6,20.6,120.3315,4.27,97,94,27.4,96,96,0.16,9181,110.82,1.7,1.6,8.0,0,1,75.2,Mexico,1972550.0,56.18108539707485
165,1,2005,44.4,52.3,218.8545,2.63,99,98,25.2,99,99,0.08,2787,4.75,3.4,3.4,9.9,0,1,65.0,Turkmenistan,488100.0,9.73161237451342
43,3,2008,3.1,3.7,60.207,12.03,93,89,26.7,97,97,0.05,27447,1.08,0.9,1.0,11.3,1,0,79.1,Cyprus,9250.0,116.75675675675676
15,3,2000,4.8,5.8,99.6,11.21,60,78,25.5,96,95,0.08,35675,10.25,0.8,0.8,10.0,1,0,77.7,Belgium,30528.0,335.75733752620545
166,0,2002,79.2,131.6,507.0355,11.64,57,64,21.3,57,57,4.31,555,25.17,6.8,6.8,4.2,0,1,48.3,Uganda,236040.0,106.63446873411286
27,0,2015,16.7,19.5,125.149,4.54,96,95,24.5,93,93,0.26,3043,0.52,6.6,6.6,5.9,0,1,72.1,CaboVerde,4033.0,128.93627572526654
110,0,2013,22.6,26.3,73.374,0.46,99,75,25.7,99,99,0.04,2755,33.72,6.4,6.2,4.8,0,1,75.2,Morocco,446550.0,75.51226066509909
146,0,2011,93.8,152.8,323.489,0.0,42,64,22.9,49,41,0.13,313,12.38,6.9,6.7,2.1,0,1,54.3,Somalia,637657.0,19.414826466266348
131,4,2007,8.4,9.8,60.9985,1.16,94,91,28.2,97,94,0.05,60927,1.22,4.9,4.5,9.6,0,1,78.6,Qatar,11437.0,106.67132989420303
19,8,2007,38.7,49.8,212.2145,3.38,84,83,25.5,85,84,0.19,2314,9.56,1.3,1.2,7.1,0,1,66.4,Bolivia,1098580.0,8.702142766116259
89,1,2015,42.1,53.8,195.625,7.09,89,65,22.8,89,89,0.15,2140,6.74,8.8,8.9,5.1,0,1,66.5,LaoPDR,236800.0,28.46283783783784
114,1,2004,48.2,62.7,209.685,0.23,27,65,21.1,80,80,0.17,603,25.42,17.8,18.4,2.7,0,1,64.7,Nepal,147181.0,172.7125104463212
21,0,2008,40.3,57.6,413.0785,7.52,94,83,24.1,96,96,9.09,5838,1.92,8.8,8.6,8.6,0,1,56.7,Botswana,600370.0,3.198027882805603
119,0,2007,89.8,145.6,387.5675,11.04,42,64,22.8,54,42,0.88,2090,146.34,12.3,12.3,5.2,0,1,49.4,Nigeria,923768.0,158.41639892267324
14,7,2008,5.1,6.6,222.907,14.58,98,99,26.2,98,97,0.2,5181,9.53,2.1,2.3,11.3,0,1,70.5,Belarus,207600.0,45.90558766859345
164,4,2006,20.5,24.3,125.8835,1.39,82,65,27.2,90,90,0.08,8174,68.76,5.0,4.8,6.1,0,1,72.8,Turkiye,780580.0,88.08834456429834
68,0,2004,92.6,150.7,300.923,3.56,83,64,22.5,69,64,3.12,552,1.31,9.4,9.3,2.3,0,1,51.9,Guinea-Bissau,36120.0,36.267995570321155
169,7,2009,4.6,5.4,76.195,9.98,88,86,26.9,93,93,0.08,41929,62.28,0.8,0.5,13.1,1,0,80.1,UnitedKingdom,244820.0,254.39098112899273
95,3,2009,5.4,6.7,193.3095,12.97,95,94,26.3,98,98,0.08,10700,3.16,2.8,2.9,11.5,1,0,72.9,Lithuania,65200.0,48.466257668711656
142,1,2011,2.2,2.8,57.001,1.89,96,96,23.6,96,96,0.1,50714,5.18,2.1,2.1,11.2,0,1,81.7,Singapore,693.0,7474.747474747474
59,0,2009,42.9,64.2,286.1745,8.12,79,64,24.6,74,76,2.03,6635,1.57,6.7,6.5,7.4,0,1,60.6,Gabon,267667.0,5.865497054175524
16,2,2012,15.2,17.7,181.47,6.35,98,93,28.6,98,98,0.37,4734,0.34,3.5,3.4,10.5,0,1,73.0,Belize,22966.0,14.80449359923365
88,1,2000,42.5,49.8,223.7235,5.33,44,65,24.7,99,99,0.02,718,4.9,3.6,3.6,9.8,0,1,68.6,KyrgyzRepublic,198500.0,24.68513853904282
106,6,2004,28.7,34.8,179.2125,2.03,80,65,29.0,82,78,0.17,2949,0.11,0.2,0.2,5.8,0,1,65.3,"Micronesia,Fed.Sts.",702.0,156.6951566951567
153,3,2004,3.1,3.7,66.1935,6.51,60,95,25.4,99,99,0.08,44891,8.99,1.3,1.3,12.3,1,0,80.5,Sweden,449964.0,19.979376127868008
105,5,2004,20.2,23.9,124.359,5.0,98,97,27.1,98,98,0.15,8801,104.51,1.8,1.8,7.4,0,1,75.2,Mexico,1972550.0,52.982180426351675
118,0,2002,90.1,204.5,289.5665,0.088,72,64,20.9,43,39,0.38,418,12.19,12.5,12.5,1.2,0,1,51.3,Niger,1267000.0,9.621152328334649
54,0,2012,50.6,66.0,459.807,6.49,95,52,26.5,92,95,15.74,3513,1.08,4.8,4.9,6.1,0,1,49.9,Eswatini,6704.3,161.09064331846724
102,3,2004,6.2,7.1,60.357,6.61,85,31,27.0,89,89,0.08,17653,0.4,0.7,0.7,8.6,1,0,79.3,Malta,316.0,1265.8227848101267
51,0,2010,79.1,111.2,329.7845,8.96,46,64,23.5,61,44,4.42,13841,0.94,9.0,9.0,5.5,0,1,55.6,EquatorialGuinea,28051.0,33.51039178638908
109,7,2010,5.7,6.7,114.563,9.94,90,97,26.1,93,94,0.03,5982,0.62,2.0,2.0,11.1,0,1,76.0,Montenegro,5332.8,116.26162616261625
155,4,2010,16.2,18.9,159.176,0.77,84,82,27.7,83,80,0.13,1701,21.36,6.4,6.1,6.3,0,1,72.1,SyrianArabRepublic,185180.0,115.34722972243223
67,0,2004,86.5,139.5,325.874,0.34,57,64,22.1,65,60,1.16,655,8.93,9.5,9.5,1.6,0,1,52.5,Guinea,245857.0,36.32192697380998
42,2,2014,4.6,5.8,90.569,4.54,97,98,25.5,99,99,0.16,7379,11.31,3.4,3.3,11.2,0,1,78.5,Cuba,110860.0,102.02056648024535
5,8,2003,15.8,17.7,134.5355,7.62,73,80,26.4,95,96,0.15,9630,38.09,1.2,1.0,9.3,0,1,74.1,Argentina,2766890.0,13.766358619243988
121,7,2006,3.2,3.9,69.5825,6.47,88,91,26.1,94,94,0.03,74190,4.66,0.8,0.7,12.5,1,0,80.3,Norway,323802.0,14.3915108615759
13,2,2012,13.6,14.7,102.8345,8.9,87,90,27.5,88,87,0.33,16505,0.28,3.8,3.8,10.5,0,1,78.5,Barbados,431.0,649.6519721577727
134,0,2008,50.2,76.3,272.418,7.51,97,87,21.5,97,97,1.22,554,9.52,6.7,6.6,3.2,0,1,60.6,Rwanda,26338.0,361.4549320373605
12,1,2002,57.0,76.5,162.2605,0.003,75,63,20.4,83,83,0.01,687,132.48,2.5,21.1,4.3,0,1,66.4,Bangladesh,144000.0,919.9999999999999
159,6,2012,47.5,56.3,157.265,0.48,83,64,20.9,83,83,0.09,1271,1.13,11.2,11.3,4.5,0,1,67.7,Timor-Leste,15007.0,75.29819417605118
120,7,2003,12.8,14.4,118.556,5.18,74,97,25.8,96,96,0.08,3301,2.03,2.7,2.7,7.5,0,1,73.2,NorthMacedonia,25333.0,80.13263332412268
161,6,2004,13.0,15.1,151.8725,1.79,99,99,31.5,99,90,0.17,3899,0.1,0.1,0.1,9.2,0,1,69.8,Tonga,748.0,133.6898395721925
87,4,2007,9.5,11.1,78.3145,0.029,99,90,28.8,99,99,0.13,41171,2.5,3.2,3.1,6.3,0,1,73.8,Kuwait,17820.0,140.29180695847361
73,7,2015,1.8,2.3,55.359,7.66,88,94,26.2,92,92,0.05,52952,0.33,1.0,0.9,12.2,1,0,82.5,Iceland,103000.0,3.203883495145631
64,3,2002,4.9,5.6,80.4475,8.22,91,77,26.8,92,92,0.04,19997,10.9,0.8,0.8,9.1,1,0,78.6,Greece,131940.0,82.6133090798848
111,0,2003,95.3,145.0,436.671,0.6,76,64,21.8,67,85,3.5,353,19.33,4.0,3.9,2.6,0,1,49.9,Mozambique,801590.0,24.114572287578437
115,3,2002,4.9,5.9,80.574,9.72,88,96,25.1,97,97,0.06,40914,16.15,1.1,1.0,11.1,1,0,78.3,Netherlands,41526.0,388.91297018735247
81,2,2012,14.6,17.0,135.5585,3.02,96,76,27.2,96,96,0.56,4888,2.84,1.8,1.7,9.2,0,1,74.0,Jamaica,10991.0,258.39323082522066
138,0,2012,39.2,58.7,200.5,0.19,91,33,22.8,83,91,0.14,1146,13.4,1.0,9.9,2.6,0,1,65.4,Senegal,196190.0,68.3011366532443
160,0,2015,50.8,75.9,271.709,1.36,88,64,23.5,82,88,0.72,571,7.32,6.5,6.2,4.7,0,1,59.9,Togo,56785.0,128.90728185260193
94,0,2001,23.4,27.3,143.011,0.002,93,81,26.9,94,94,0.05,10392,5.44,5.6,5.5,5.8,0,1,71.0,Libya,1759540.0,3.0917171533468975
126,8,2006,24.5,29.3,158.8465,5.92,92,61,25.6,98,98,0.16,4049,5.91,2.2,2.2,7.1,0,1,71.9,Paraguay,406750.0,14.529809465273509
155,4,2002,18.2,21.4,120.151,0.9,80,84,27.0,86,84,0.13,1353,17.08,6.6,6.5,4.7,0,1,73.7,SyrianArabRepublic,185180.0,92.23458256831191
102,3,2014,5.8,6.6,52.6155,7.14,90,94,27.1,99,99,0.08,23286,0.43,0.8,0.8,11.1,1,0,82.0,Malta,316.0,1360.759493670886
161,6,2003,13.4,15.6,153.4715,1.79,85,96,31.4,98,90,0.17,4020,0.1,0.1,0.1,9.2,0,1,69.8,Tonga,748.0,133.6898395721925
162,2,2003,23.9,27.0,188.848,5.44,76,73,26.2,91,91,0.4,13552,1.28,6.4,6.9,9.5,0,1,70.2,TrinidadandTobago,5128.0,249.60998439937597
5,8,2008,13.7,15.3,126.9785,8.42,90,88,26.9,94,93,0.15,13311,40.08,1.0,0.9,8.9,0,1,75.0,Argentina,2766890.0,14.485577670236259
57,3,2010,2.5,3.0,87.05,9.72,88,92,26.0,99,99,0.08,43564,5.36,0.9,0.8,12.3,1,0,79.9,Finland,338145.0,15.85118809977968
148,3,2005,3.8,4.7,75.851,11.92,96,92,26.2,96,96,0.09,26146,43.65,0.6,0.5,8.9,1,0,80.2,Spain,504782.0,86.47297249109516
169,7,2000,5.6,6.5,88.0225,10.82,88,86,26.3,91,91,0.08,39229,58.89,0.7,0.5,11.7,1,0,77.7,UnitedKingdom,244820.0,240.54407319663426
96,3,2013,2.3,2.8,66.6085,11.25,94,86,26.2,99,99,0.1,105339,0.54,0.9,0.9,11.8,1,0,81.8,Luxembourg,2586.0,208.8167053364269
97,0,2013,43.4,62.7,227.7835,0.85,74,64,21.2,72,74,0.2,463,22.96,7.3,7.2,6.1,0,1,64.7,Madagascar,587040.0,39.11147451621695
108,1,2007,28.1,34.1,245.3935,9.12,98,97,25.0,99,95,0.02,2411,2.59,2.2,2.4,8.9,0,1,66.0,Mongolia,1564116.0,1.6558874149999105
7,6,2004,4.8,5.8,67.92,9.84,95,85,26.6,92,92,0.05,49439,20.13,0.7,0.6,11.8,1,0,80.5,Australia,7686850.0,2.618758008807249
27,0,2007,23.3,27.8,135.8385,5.4,96,95,24.0,98,98,0.27,2922,0.48,8.1,8.0,4.6,0,1,70.7,CaboVerde,4033.0,119.01810066947682
61,7,2014,9.7,10.9,158.8825,6.49,91,87,27.3,91,91,0.14,3903,3.72,2.7,2.8,12.6,0,1,72.7,Georgia,69700.0,53.37159253945481
149,1,2001,13.7,16.0,152.664,1.68,86,52,21.6,98,98,0.02,1880,18.91,15.4,15.6,10.2,0,1,72.2,SriLanka,65610.0,288.21825941167504
11,4,2006,8.8,10.2,75.8375,1.94,98,99,25.2,98,98,0.05,22069,0.96,6.1,5.9,8.4,0,1,75.5,Bahrain,665.0,1443.609022556391
48,8,2001,23.4,28.0,156.506,4.19,69,95,25.4,90,89,0.22,4299,12.91,1.6,1.5,7.0,0,1,73.1,Ecuador,283560.0,45.52828325574834
53,3,2015,2.4,3.1,116.351,16.72,91,92,26.4,93,93,0.08,17402,1.32,1.9,1.9,12.7,1,0,77.6,Estonia,45226.0,29.186750983947288
2,0,2001,33.3,38.9,136.2,0.23,81,73,24.4,89,89,0.01,3163,31.45,6.4,6.3,6.1,0,1,71.1,Algeria,2381740.0,13.204631907764911
50,2,2008,18.3,21.4,200.807,2.59,98,79,26.9,98,98,0.25,3364,6.13,1.8,1.7,6.4,0,1,70.8,ElSalvador,21040.0,291.34980988593156
165,1,2011,36.7,42.5,197.405,2.88,97,99,25.9,97,97,0.08,4811,5.17,3.2,3.3,9.9,0,1,66.9,Turkmenistan,488100.0,10.592091784470396
158,1,2008,12.8,14.9,165.9995,7.54,98,91,23.6,99,99,0.27,4884,66.53,8.5,8.6,7.3,0,1,73.3,Thailand,514000.0,129.43579766536965
140,0,2007,11.9,13.8,159.664,7.25,99,99,26.0,99,99,3.5,12702,0.09,5.9,6.3,7.9,0,1,73.1,Seychelles,455.0,197.8021978021978
18,1,2014,28.5,34.6,212.0515,0.21,99,92,23.7,98,99,0.13,2613,0.72,15.7,16.2,3.1,0,1,70.0,Bhutan,47000.0,15.319148936170214
42,2,2010,5.1,6.4,94.886,4.28,96,98,25.2,99,96,0.15,6759,11.23,3.4,3.2,11.0,0,1,78.3,Cuba,110860.0,101.29893559444344
148,3,2010,3.1,3.8,64.95,8.94,97,92,26.2,97,97,0.09,25703,46.58,0.6,0.5,9.4,1,0,81.6,Spain,504782.0,92.27745838797739
105,5,2013,14.9,17.3,113.631,3.81,82,76,27.7,83,83,0.16,9283,118.83,1.6,1.5,8.4,0,1,74.9,Mexico,1972550.0,60.24181896529873
76,4,2009,17.4,20.4,112.6595,0.027,99,65,25.7,99,99,0.1,5255,72.92,7.7,7.9,8.8,0,1,73.5,"Iran,IslamicRep.",1648000.0,44.24757281553398
163,0,2000,25.0,29.9,111.903,1.2,94,98,25.1,97,97,0.01,2881,9.71,6.6,6.5,4.9,0,1,73.2,Tunisia,163610.0,59.34845058370515
24,3,2003,12.5,15.1,153.633,10.92,96,89,25.5,96,96,0.02,4519,7.78,2.3,2.4,10.1,1,0,72.1,Bulgaria,110910.0,70.14696600847535
53,3,2006,5.2,6.6,184.2685,17.87,95,98,25.9,95,95,0.08,16155,1.35,2.1,2.2,12.2,1,0,72.7,Estonia,45226.0,29.850086233582452
38,0,2011,41.7,59.7,296.2345,1.9,70,64,22.9,69,82,1.99,2408,4.39,8.0,7.6,6.2,0,1,60.8,"Congo,Rep.",342000.0,12.836257309941521
74,1,2001,64.4,88.1,218.9925,0.98,67,34,20.7,58,59,0.27,781,1075.0,27.5,28.5,4.5,0,1,62.9,India,3287590.0,326.98724597653603
75,1,2003,36.4,45.5,191.3535,0.05,64,21,21.9,80,71,0.19,2035,220.31,1.9,11.0,7.2,0,1,66.6,Indonesia,1919440.0,114.77826866169299
67,0,2013,70.5,110.7,275.624,0.25,63,64,22.8,49,63,0.71,750,10.89,7.7,7.6,2.6,0,1,58.4,Guinea,245857.0,44.29404084488137
0,1,2011,61.8,84.0,245.3,0.01,68,31,22.8,68,68,0.02,512,30.12,18.2,18.2,3.3,0,1,61.6,Afghanistan,647500.0,46.51737451737452
48,8,2008,17.7,20.8,138.1625,4.12,93,94,26.2,94,96,0.17,5281,14.54,1.3,1.2,7.9,0,1,74.7,Ecuador,283560.0,51.27662575821696
83,4,2007,18.7,21.9,119.304,0.56,98,97,28.3,98,98,0.13,4679,6.26,3.8,3.8,9.8,0,1,72.9,Jordan,92300.0,67.82231852654388
130,3,2006,3.4,4.4,94.1855,11.81,97,95,25.8,97,97,0.18,19501,10.52,0.7,0.5,7.6,1,0,78.4,Portugal,92391.0,113.86390449286186
68,0,2014,62.1,95.7,274.1415,3.07,87,64,23.3,84,87,1.59,584,1.69,7.3,7.1,2.9,0,1,56.6,Guinea-Bissau,36120.0,46.78848283499446
26,0,2009,62.9,97.1,326.7455,4.49,94,57,21.3,96,94,0.59,308,8.4,7.8,7.8,2.6,0,1,56.5,Burundi,27830.0,301.8325547969817
136,2,2004,42.1,60.4,211.171,5.92,70,71,23.9,99,96,0.75,1154,0.15,7.2,7.2,4.4,0,1,64.0,SaoTomeandPrincipe,1001.0,149.85014985014985
15,3,2010,3.6,4.4,80.8845,10.27,97,83,25.9,98,98,0.08,39778,10.9,0.9,0.9,11.1,1,0,80.2,Belgium,30528.0,357.0492662473795
123,1,2004,77.9,98.1,182.265,0.014,65,33,22.9,67,65,0.13,1129,156.66,21.4,21.8,4.3,0,1,63.7,Pakistan,803940.0,194.86528845436226
128,1,2015,23.4,29.6,199.7365,4.52,75,57,23.1,79,60,0.1,3001,102.11,1.0,9.7,9.3,0,1,70.6,Philippines,300000.0,340.3666666666667
129,3,2014,4.3,5.0,113.623,10.45,96,95,26.5,94,98,0.08,12059,38.01,1.9,2.1,11.3,1,0,77.6,Poland,312685.0,121.56003645841662
61,7,2009,13.9,15.6,174.0635,6.26,54,71,26.7,93,88,0.12,2897,3.81,2.6,2.8,12.2,0,1,71.2,Georgia,69700.0,54.66284074605452
56,6,2008,20.2,23.8,202.2175,1.96,99,94,27.0,99,99,0.06,4532,0.85,4.0,3.7,9.4,0,1,66.5,Fiji,18270.0,46.52435686918446
95,3,2014,4.0,4.9,167.375,14.9,94,92,26.4,93,93,0.09,13850,2.93,2.6,2.7,13.0,1,0,74.5,Lithuania,65200.0,44.938650306748464
113,0,2005,39.4,70.6,497.9455,1.97,83,64,23.4,86,86,8.45,3681,1.94,13.1,13.1,6.0,0,1,50.9,Namibia,825418.0,2.350324320526085
146,0,2007,103.0,170.1,334.038,0.0003,42,64,22.6,40,40,0.13,250,11.08,7.3,7.1,2.1,0,1,53.0,Somalia,637657.0,17.376112863185067
66,2,2007,32.0,39.4,188.8115,2.36,85,83,25.7,85,85,0.16,3574,13.48,1.3,1.3,3.9,0,1,70.4,Guatemala,108890.0,123.79465515658003
37,0,2011,81.3,109.9,277.445,4.19,74,64,21.6,77,74,0.49,418,66.76,1.2,1.0,5.6,0,1,57.4,"Congo,Dem.Rep.",2345410.0,28.46410648884417
116,6,2001,5.9,7.2,82.092,8.69,90,86,26.8,82,90,0.02,31745,3.88,0.3,0.3,11.6,1,0,78.7,NewZealand,268680.0,14.440970671430698
